PPv2 Leaderboard:
Rank | Name | Total PP | Top Play
484 | Endogeny#5688 | 4214.0256301431145 | 179.68806
485 | Ferotiq#7635 | 4210.88296087905 | 184.52138
486 | Wilford#1398 | 4209.727624121081 | 178.83037
487 | Benzene#5186 | 4206.274670657211 | 194.83952
488 | luckylucifer#2323 | 4205.763514767911 | 219.05966
489 | anT#1462 | 4204.474999487661 | 182.86743
490 | faith#4151 | 4202.6217416649215 | 171.88477
491 | mspaint#5149 | 4200.4627548620465 | 196.19493
492 | Obs#3988 | 4197.586999815078 | 217.23549
493 | dark#4196 | 4191.931932206699 | 173.35776
494 | Azonite#8368 | 4187.787980180597 | 178.16571
495 | omer#2095 | 4180.670741492758 | 164.73933
496 | Pekka#3199 | 4175.671453659883 | 167.71107
497 | Swimmer#0144 | 4171.25822289968 | 149.75601
498 | Wazikamawata#3198 | 4165.141508581203 | 187.22952
499 | DreamyNight#0867 | 4160.232878745228 | 207.19676
500 | whorf#9994 | 4159.4675358033255 | 174.93954
501 | seez#0254 | 4159.079445030086 | 210.47496
502 | Avis#1769 | 4157.364552875898 | 167.01207
503 | LINCH#1624 | 4155.833735747126 | 148.1189
504 | audiputra#7739 | 4147.099325063008 | 193.03104
505 | howard#2549 | 4145.118968678275 | 268.4015
506 | MJAT#3466 | 4140.118530785937 | 206.87427
507 | kai#2560 | 4139.048697698607 | 187.86751
508 | quinixod#7266 | 4130.010575054906 | 206.22302
509 | Edwin#2564 | 4123.1545297818 | 180.08705
510 | typedit#7636 | 4121.922132995799 | 168.5769
511 | cyan_amethyst#3690 | 4121.348362332678 | 147.33958
512 | Jing#2745 | 4116.778764239549 | 164.66559
513 | Carrot#6663 | 4116.533263097012 | 204.13315
514 | reLACxAN v2#1228 | 4116.37993594472 | 170.86916
515 | robloxyboy2121#8079 | 4113.458959306076 | 175.75352
516 | Shin#7565 | 4098.724618253232 | 179.93272
517 | doevix#3631 | 4098.120089491475 | 139.69391
518 | EpKl0L#0380 | 4094.627701850006 | 177.88332
519 | ASourMango#7106 | 4083.390447929344 | 258.40295
520 | poggers#8075 | 4081.714201242785 | 231.31827
521 | Phantom#9980 | 4081.4240024070014 | 153.98688
522 | ricey#3335 | 4081.363035703209 | 164.98918
523 | Monology#1129 | 4080.8347669152295 | 165.66081
524 | TorracatFan074#6211 | 4079.914391463473 | 189.90564
525 | bulletpikachu#1521 | 4073.83868704387 | 197.36046
526 | Linear_Colemak#8718 | 4071.8323871702596 | 158.73137
527 | Rob#2620 | 4068.7905368003767 | 261.46677
528 | MrKiredeid#4189 | 4068.781128301346 | 148.2655
529 | brazosparty#2212 | 4068.775567987467 | 155.21669
530 | NotARock#3433 | 4065.829718835711 | 203.05923
531 | Elizabeth II#5413 | 4060.9128222060804 | 181.70074
532 | DominicHoe#2854 | 4059.454855652375 | 243.52351
533 | Fear#4892 | 4059.0672300387437 | 169.21132
534 | Scattish#9153 | 4053.6005305080216 | 163.38312
535 | Beni#4388 | 4051.186528884504 | 156.04524
536 | Brennan#8910 | 4050.6333568459845 | 165.78932
537 | saidorrois.#8238 | 4048.1512035548485 | 179.34146
538 | Tesla#6011 | 4045.584606510507 | 188.9469
539 | 05_Trouvaille#2404 | 4043.403885926638 | 155.6256
540 | PenguinTyper#5464 | 4043.3733794555883 | 196.90202
541 | DuckyFul#2053 | 4043.2473407155385 | 158.18234
542 | KacZka#7338 | 4038.530135428366 | 156.72026
543 | Beebles#4448 | 4035.996934529405 | 172.57375
544 | Compllacents#5400 | 4029.3640238130533 | 174.23253
545 | davinche#8400 | 4029.133790894401 | 170.73245
546 | Rosy#8213 | 4020.8610761480704 | 187.59016
547 | TooMuchLag#6697 | 4013.9187472701933 | 149.62997
548 | Uvera#9841 | 4012.869354518034 | 167.50258
549 | TheLeveler#0069 | 4003.8104043643075 | 188.31796
550 | Tanamr#7872 | 4001.7720382246366 | 155.49467
551 | JonSport#0659 | 3999.258786450538 | 184.07048
552 | CGreyIce#7513 | 3998.0702972867157 | 184.34288
553 | energizeralkaline#2064 | 3996.1637699756902 | 156.09915
554 | Zachary_the_Boss#2676 | 3996.1064676270616 | 183.03278
555 | Radioactive#1688 | 3994.4374272791565 | 162.98221
556 | Teilo#7122 | 3992.3242160086393 | 202.73053
557 | Shivakrishna#9776 | 3988.0667055953463 | 175.39302
558 | Acey**2#0437 | 3987.324430070196 | 167.33575
559 | Sayaurie#8249 | 3978.3965862095133 | 158.9632
560 | Regan#7505 | 3977.3847020086146 | 148.83116
561 | ejglobal#7588 | 3976.1896497514726 | 183.22697
562 | NotFromUSA#1959 | 3970.1861759009626 | 196.43207
563 | Riddick#4212 | 3970.117975344436 | 168.81729
564 | joemama#5776 | 3966.009237443265 | 165.98824
565 | Counter#4467 | 3964.222108361714 | 175.10368
566 | olrit#1575 | 3963.33502290231 | 178.51643
567 | chxrry.blxssxm#5926 | 3959.304824771286 | 180.04529
568 | emeraldEAGLE#8008 | 3954.7532989051683 | 193.97308
569 | BREN#8682 | 3948.8052465497676 | 155.62035
570 | Eezy#0208 | 3936.9416854129995 | 152.20312
571 | david27737#9683 | 3934.8364865839712 | 181.13895
572 | bob#8027 | 3929.266974976082 | 199.76463
573 | PERSEPHASSA#4716 | 3928.9743649693155 | 176.89563
574 | alyssa#7377 | 3927.338835199494 | 205.49312
575 | RacistCatholic#7591 | 3919.232844305326 | 172.73175
576 | ExplosiveDC#2625 | 3918.7423108027524 | 221.88205
577 | LegendaryFetus#5586 | 3914.8405379009437 | 180.1541
578 | paralusion#2350 | 3911.752868487499 | 210.77274
579 | Goat#2368 | 3908.9577419042753 | 176.27582
580 | Kostboss#4392 | 3908.889851473972 | 180.98021
581 | archkull#5549 | 3906.202784505928 | 191.86531
582 | igs#0071 | 3903.8149154831162 | 171.86751
583 | Hiza#3451 | 3893.8116801256415 | 148.6352
584 | canuple#4489 | 3891.2898792238884 | 172.8387
585 | CodeIT#4546 | 3890.916893929796 | 142.66788
586 | Puglad#2263 | 3890.767135010014 | 171.85031
587 | Ellie#3110 | 3878.4109781280677 | 159.40947
588 | Clone#9609 | 3876.8184865622156 | 174.54979
589 | DvorakDuude#0207 | 3873.5694735389143 | 146.96074
590 | Cool_ColinXYZ#0998 | 3872.445725522917 | 175.11908
591 | andy#1530 | 3872.3272470691036 | 203.40898
592 | Morgan#3734 | 3871.4240295809445 | 197.54623
593 | Bomb#5807 | 3869.194070677424 | 155.2986
594 | ademwhale#5436 | 3865.215492816977 | 261.79562
595 | pakxo#3298 | 3864.290293675624 | 137.33813
596 | Pikachu#6997 | 3863.9852929406816 | 163.34473
597 | zach#2136 | 3863.4186623904893 | 223.49478
598 | hephaestus#2076 | 3862.695580809175 | 172.14267
599 | -quit-#5326 | 3858.9412996517585 | 140.90462
600 | Fit#9893 | 3858.0309316083735 | 162.89476
601 | MythicalUn#8017 | 3857.933528870993 | 174.12177
602 | cloud9#4730 | 3854.5365218181446 | 155.33769
603 | hooman#1131 | 3852.4191932360563 | 237.88696
604 | Weyesu#5360 | 3850.422704319861 | 172.2778
605 | andy#0226 | 3847.288636146539 | 195.4946
606 | snuffles#9385 | 3846.4601815346723 | 242.17787
607 | Gummy#0636 | 3846.0545433801685 | 139.97833
608 | Shymphony#2692 | 3841.4789362887063 | 154.64209
609 | rq#7856 | 3837.121438171204 | 172.83447
610 | Illusion#8976 | 3832.2311601022056 | 144.28963
611 | denial#1855 | 3825.9330595430874 | 179.7459
612 | CodeTalker#9542 | 3825.5200502845764 | 182.17583
613 | Kaybe#4901 | 3823.461664322422 | 161.52243
614 | Hungry Rodent#7954 | 3819.653876951895 | 152.31885
615 | Modan#6224 | 3816.682307613859 | 183.39784
616 | Crow#5626 | 3815.76200700793 | 154.52899
617 | W0ng H4x0r#4277 | 3814.0384726315815 | 155.03325
618 | teriyakiman#7456 | 3811.6431452020233 | 145.96124
619 | Dustylamia#6475 | 3808.129208698552 | 133.07092
620 | kersjam#6417 | 3806.336826912146 | 175.90343
621 | Mayloin#7230 | 3804.7875400616113 | 215.92926
622 | Driftan#5145 | 3802.717628494642 | 166.09384
623 | zn#1751 | 3798.5667383129057 | 157.79782
624 | Aidan#6491 | 3798.4737766384733 | 264.8905
625 | nightkeebs#5050 | 3796.843926074003 | 139.69151
626 | AMKeebs#7889 | 3791.440722288195 | 138.80882
627 | Chr0mosom3#3848 | 3787.7918619502725 | 212.55014
628 | oui#5241 | 3786.753369210034 | 146.11981
629 | Hybrid#6310 | 3785.3856973266243 | 172.37506
630 | Bagels#2641 | 3783.0450063222256 | 162.45435
631 | deathgale#4451 | 3777.7371762628136 | 145.41135
632 | ppengwinn#2833 | 3777.612002918727 | 176.65974
633 | Zach#8481 | 3775.808563789775 | 146.21126
634 | charlotte#1290 | 3771.0321670974236 | 304.23975
635 | GeorgeDzigo#7486 | 3769.9834601485495 | 169.34232
636 | pashkan-Dvorak#4872 | 3768.393690596048 | 139.0549
637 | lk#4437 | 3767.3014392345312 | 176.93126
638 | Sprocken#7239 | 3765.6689266106528 | 174.30876
639 | Pasquale 11 y.o.#0188 | 3764.926869933911 | 169.68994
640 | Kausar#2610 | 3763.3686794504265 | 221.11777
641 | aidan#5536 | 3762.2257684825663 | 290.86038
642 | A`xel#1860 | 3759.5536183381173 | 155.53246
643 | JessMessi#6341 | 3756.79177733095 | 199.14714
644 | Aurrrrora#5035 | 3754.8148704540554 | 149.62755
645 | DevilNo9#4767 | 3753.3120249794297 | 182.23007
646 | Skid#6632 | 3752.0058661192693 | 172.66281
647 | Stephen-Invoke#1079 | 3750.7228215228492 | 162.00417
648 | Echo#7792 | 3748.9856368592787 | 148.857
649 | blaqshaq#4878 | 3747.1791814910334 | 373.56668
650 | MBTI#7877 | 3742.815361493828 | 148.1277
651 | BobTehGuy#8643 | 3742.596432937001 | 183.15103
652 | lovfi#4624 | 3742.435110386898 | 160.91109
653 | VV$K#8215 | 3740.7240888014144 | 238.40599
654 | Mao#6279 | 3739.5055406682054 | 153.8415
655 | Delvilcrusher#5815 | 3738.461572667516 | 146.60365
656 | koocieyu#7849 | 3735.881291634222 | 135.01251
657 | MatthewDE#0127 | 3733.3903175655933 | 187.46503
658 | isaboe#1883 | 3732.61275307633 | 186.08362
659 | blue#6766 | 3723.516104636754 | 172.69464
660 | loading#4524 | 3719.738004440484 | 141.10535
661 | schuyler#5171 | 3715.150001292555 | 144.99416
662 | Shivakrishna#5570 | 3712.6377801822077 | 131.5181
663 | Noah#2384 | 3711.8618570651274 | 186.84781
664 | Gryzus24#9573 | 3711.7233496472495 | 178.80208
665 | Cy8erEgo#5779 | 3705.0056660110963 | 127.56534
666 | Jai#7845 | 3694.7392092481246 | 225.67892
667 | LastFlowers#9740 | 3690.928707190576 | 167.00812
668 | Hurley1032#6885 | 3690.070749507844 | 154.1603
669 | bros#8365 | 3683.7380118856086 | 154.13567
670 | LD_Type#4531 | 3678.7436939318313 | 145.12402
671 | Osteo#2494 | 3677.350206059748 | 297.61954
672 | Hadge#7240 | 3675.16113414348 | 209.00342
673 | Conrad#5793 | 3674.744858740715 | 134.59412
674 | Trafalgar<3 Peace#7162 | 3674.699980431345 | 168.32072
675 | mwizard#2766 | 3674.6428845209794 | 137.59735
676 | Joe#3525 | 3673.451835225429 | 133.97552
677 | StealthyNinja#6068 | 3672.2570808998103 | 183.65282
678 | dinoh__sandys#5438 | 3670.095588211847 | 133.17308
679 | boiski#8781 | 3669.8501238446765 | 134.67313
680 | theloafingone#8274 | 3667.2272179334595 | 175.06813
681 | Wishful#4602 | 3665.7841660133317 | 171.56978
682 | vx#7964 | 3664.9305673240733 | 140.98978
683 | Stark10#8551 | 3664.614362621549 | 131.30693
684 | ReimarPB#2764 | 3664.163825919167 | 158.944
685 | HalloSouf#6029 | 3662.3505243431237 | 142.38431
686 | Skittles Typer#0806 | 3662.323048380415 | 209.70433
687 | romeroesmaill22#3633 | 3661.1242408565477 | 171.78348
688 | Kraide#7636 | 3657.958878149149 | 146.186
689 | badmash👻#9502 | 3654.852652245147 | 201.5983
690 | Brayden#7975 | 3653.1843003916574 | 175.71881
691 | espresso#1399 | 3652.840759111872 | 192.22244
692 | shades#1338 | 3651.1049284373785 | 197.7823
693 | fastest#2700 | 3650.990163571778 | 164.05861
694 | thejhndwn#0240 | 3643.6481223147275 | 137.50084
695 | airblades#2740 | 3643.2597401900484 | 162.54973
696 | Nolan#8661 | 3639.917116708954 | 136.83015
697 | wuspoppin#1041 | 3631.619016146727 | 147.3424
698 | ye3t#2683 | 3629.431882937799 | 184.58696
699 | SunGame7#9388 | 3625.440515288283 | 138.65723
700 | Hash#0700 | 3620.1211813216096 | 152.3591
701 | sinewave#2239 | 3619.7790901671565 | 262.08008
702 | Olivier#7042 | 3617.9836091612087 | 136.1306
703 | Tax_Evasion#2747 | 3616.9973840649345 | 143.50394
704 | Kien#2759 | 3616.8661699637346 | 131.65926
705 | mbdev87#3735 | 3616.8391920471986 | 150.99098
706 | jelloshvts#1672 | 3614.7286698366197 | 146.22319
707 | _____________valdizney#6643 | 3611.550020714879 | 130.82477
708 | Slitty#5358 | 3611.380470300683 | 152.45859
709 | lawrence#3473 | 3611.0023258866286 | 147.83704
710 | Densetsu Adobo#5598 | 3608.578691088552 | 131.17801
711 | Ocean#0046 | 3606.5904491736137 | 179.3458
712 | addyma#7754 | 3605.349264633314 | 282.22916
713 | Tùng#5859 | 3604.783142268881 | 141.9969
714 | thisisrsk#6325 | 3604.2893420814225 | 133.69255
715 | rickPat#6356 | 3603.719147535142 | 144.27815
716 | Aicaya#0378 | 3602.140297683069 | 126.49436
717 | Merciel#0933 | 3601.8136280504964 | 207.6684
718 | Re-Tetsu#9766 | 3601.2461465736296 | 137.84123
719 | olrit#4467 | 3600.1471717108916 | 143.90115
720 | ChronoGate#5270 | 3597.6646755145302 | 140.7631
721 | PranavG#1627 | 3596.6638995766903 | 130.25606
722 | Kaotic#7541 | 3595.982216967701 | 157.4935
723 | hgc#3072 | 3592.0455080600263 | 225.15318
724 | Victor#1549 | 3591.0851392322543 | 141.65294
725 | oh!#2924 | 3585.014647457303 | 130.42458
726 | James#4584 | 3584.9840880728025 | 150.13568
727 | Madhav#4504 | 3583.523542350355 | 186.9775
728 | mac#6846 | 3583.3822830441363 | 256.24155
729 | fahehec383#1780 | 3582.6320318935404 | 134.6797
730 | [AR]#9223 | 3581.3015943077485 | 150.02148
731 | Alanski#4458 | 3581.11013473041 | 207.65825
732 | Eric#7983 | 3580.2446601878883 | 132.1188
733 | Jason#6790 | 3579.8352082242836 | 193.89146
734 | Maxwell#3857 | 3578.2752496459075 | 176.49321
735 | jalodelol#2600 | 3575.0040508967472 | 139.84987
736 | Flarefin#5833 | 3573.494545064666 | 164.76353
737 | heyy#8798 | 3572.814755814508 | 268.30588
738 | Bomb#1339 | 3572.20993860021 | 135.69398
739 | powerpunch#1581 | 3571.189333989813 | 218.17346
740 | Evan#7562 | 3569.3579506068813 | 212.62027
741 | Caden#3265 | 3568.444156255594 | 143.07668
742 | flumi#4805 | 3567.131553212654 | 161.94385
743 | M94SS#1199 | 3565.925313011904 | 125.75532
744 | LLE#7450 | 3565.2159361766176 | 190.3703
745 | samuraipie#8648 | 3562.6679874748916 | 299.82666
746 | Ronald#7203 | 3561.8549179500737 | 138.75523
747 | enter#5761 | 3560.9138905463165 | 172.53217
748 | Creation#3869 | 3554.6833919830788 | 133.68475
749 | statsfirst#8244 | 3554.2721282114862 | 164.30588
750 | Tanvir#8466 | 3553.4637077718835 | 137.6942
751 | friendly#6627 | 3550.7942112352007 | 145.7013
752 | slowmxbrowns#8912 | 3550.254358905724 | 141.39207
753 | bwin#9811 | 3549.5012681043513 | 211.87689
754 | bryce#2590 | 3548.335332335725 | 129.0236
755 | Fyda#5849 | 3547.492892010764 | 310.6736
756 | Unknown#6827 | 3545.7663483858178 | 152.35954
757 | Zane#9177 | 3543.9111098074736 | 161.71564
758 | Waterfowl#5974 | 3543.0693448896227 | 164.88206
759 | Razovmasks#0788 | 3540.4275678679264 | 148.64413
760 | MeisterTypist#6106 | 3537.8168290450108 | 157.14886
761 | Skyeblu7#2740 | 3537.510623681549 | 135.53609
762 | ivanorman#8220 | 3537.4779631994975 | 165.18718
763 | Kyro#0338 | 3534.37651285937 | 123.72062
764 | ollir#2283 | 3533.7619321217812 | 131.07272
765 | edge#0988 | 3531.3538973104937 | 172.79137
766 | AuroraEsoteric#9999 | 3527.695773890941 | 128.10068
767 | TyrantTick#4662 | 3522.508767302237 | 177.5611
768 | arturo#8236 | 3521.5800910798057 | 178.58266
769 | dyst0pia#2106 | 3520.698756662844 | 136.0475
770 | NoThislsJayden#6700 | 3519.328846878363 | 160.24788
771 | SongChuk#0876 | 3517.6341144111566 | 202.0395
772 | Tianyue Bot#6375 | 3515.75074188219 | 194.10435
773 | Unswag#7436 | 3511.5494766046395 | 165.87978
774 | Psichos#2988 | 3508.7481414576373 | 139.12996
775 | IPSDSILVA.py#8169 | 3506.0896744424053 | 150.80379
776 | Hyperflux#0028 | 3504.6787643005578 | 263.8518
777 | Ato#3229 | 3503.964141297703 | 180.48016
778 | Arcoril#6904 | 3502.9643036952975 | 144.71057
779 | vvs#2004 | 3502.206976813601 | 144.0107
780 | Neighbour#4008 | 3501.4071809004986 | 183.34756
781 | dafler#1199 | 3499.853388613666 | 154.56866
782 | Dewott#3611 | 3497.868391742511 | 135.8973
783 | Sefin#4753 | 3497.7650410978163 | 148.00781
784 | Gislaa#4358 | 3496.0209709887818 | 134.7473
785 | Osteogenesis#3810 | 3495.7264719187447 | 279.6356
786 | cookie#9852 | 3495.538598916475 | 145.72493
787 | SherpaMedia#5121 | 3487.5072785878306 | 146.73598
788 | Infinite#2121 | 3486.486994470631 | 126.57215
789 | lucknumber8#1765 | 3484.6472391692896 | 151.78285
790 | asikusai#7660 | 3482.427242225406 | 143.776
791 | Blarg#5268 | 3481.677262144201 | 194.37808
792 | James#1145 | 3480.573694839856 | 137.42323
793 | LafaDev#8480 | 3478.4685759979484 | 129.79909
794 | hs#8395 | 3477.5820756698845 | 187.80028
795 | han#2173 | 3476.8694933092834 | 150.90048
796 | Jakub#8891 | 3475.5584354064154 | 128.1628
797 | e6f4e37l#6250 | 3472.4824516787926 | 269.7952
798 | nomsfud#0714 | 3472.11167160453 | 150.888
799 | SlippyBananas#3684 | 3471.9072282780417 | 131.87666
800 | pearce#2925 | 3471.3775805472605 | 187.6326
801 | sophiasaur#7384 | 3471.2257228669655 | 145.0935
802 | Illusion#7124 | 3465.7644558439615 | 146.85126
803 | quaackk#6831 | 3465.0260197448397 | 148.07542
804 | rat#9808 | 3462.204597271838 | 207.68434
805 | walrooos#2569 | 3461.279308939286 | 137.10698
806 | doliphin#5294 | 3460.588628957855 | 142.62794
807 | eclipse#3352 | 3459.320903493173 | 147.11917
808 | Nathan#4895 | 3458.1118624628757 | 129.35469
809 | Zerk#0846 | 3456.180166609989 | 131.07336
810 | TexasTom#2004 | 3454.9946174925253 | 127.47708
811 | Monke#9595 | 3451.9314237577896 | 165.93413
812 | Braydin#8163 | 3448.939945139502 | 134.369
813 | _jonna.m#0351 | 3448.1767862388433 | 150.17343
814 | 2005 Renault Scenic#8372 | 3447.8131340450227 | 144.03885
815 | IQ1537#7286 | 3443.59497527698 | 226.7757
816 | PafaPufu#5911 | 3441.023671395683 | 130.90237
817 | adramax#0388 | 3439.097690670106 | 138.05688
818 | Mafu#0061 | 3437.6497773848546 | 145.63034
819 | King_Stealth#8512 | 3435.9391852641897 | 319.10947
820 | Quan#1963 | 3434.285855898695 | 125.6041
821 | Victor#8563 | 3434.003066347746 | 254.63441
822 | Dev Bui#7976 | 3431.937105347194 | 168.58737
823 | Xaph#5732 | 3429.646806653143 | 231.63785
824 | Rogeriusx#1724 | 3429.5270320603518 | 125.175255
825 | Adrian#5155 | 3426.6625700950353 | 148.03891
826 | Boostinian#6993 | 3422.613683989639 | 176.13318
827 | John#5407 | 3419.6322730215206 | 398.91986
828 | Flare#2769 | 3419.0904109237763 | 148.83116
829 | Trikk#5135 | 3416.891267177775 | 156.46309
830 | Slothy#4784 | 3416.8444178957147 | 147.3719
831 | Collin#1456 | 3414.5749893357797 | 171.12708
832 | tlbi#0151 | 3414.1242096250944 | 156.51874
833 | 마야#1193 | 3412.6559418711336 | 135.27214
834 | null#8183 | 3408.7530651522047 | 124.54138
835 | Traben#4795 | 3407.9099150462293 | 287.0575
836 | Thevor#0691 | 3407.737998400879 | 136.7549
837 | Squantch#3668 | 3407.2241775968732 | 132.90105
838 | Introspection#7517 | 3405.9997302990623 | 187.1184
839 | Frostmore#6500 | 3405.0236594672883 | 171.05942
840 | King Flaccidus#3170 | 3404.727530022407 | 205.1723
841 | -yuri#9638 | 3402.1541595832796 | 160.83116
842 | Tanaka#0709 | 3399.5014300200583 | 129.07797
843 | Haiyashi_#6497 | 3398.355741575582 | 134.2238
844 | SheetsMusic#7156 | 3396.3859183162394 | 233.8222
845 | Landon#4956 | 3396.352016704933 | 166.19942
846 | Ajargo#5051 | 3394.299226191145 | 159.1436
847 | eee#0937 | 3394.1369868856746 | 150.0389
848 | Mercury#4912 | 3393.7266017770617 | 135.03514
849 | Heroine#8514 | 3393.285809979448 | 239.03754
850 | abacaxi.#4641 | 3392.947755409184 | 164.10674
851 | Арменчик#4460 | 3391.8004979863626 | 137.44841
852 | yolk#4197 | 3390.406217406933 | 137.5886
853 | Carlson#0955 | 3390.0937541582584 | 144.60559
854 | Andy569#0340 | 3389.4614908629364 | 200.35722
855 | mingoreng#6417 | 3386.6374317732398 | 178.10063
856 | Omar#8620 | 3385.498701480379 | 132.54883
857 | loboru#1626 | 3384.9488830403807 | 250.91577
858 | AlphaTyper#5019 | 3384.144392090324 | 166.40504
859 | John#7477 | 3382.9993529108774 | 129.7323
860 | Saiful#9434 | 3382.993828912864 | 157.66574
861 | HajiwonSarang#4502 | 3382.3108233357284 | 124.4876
862 | Aaron#8780 | 3381.828106788265 | 140.80792
863 | Danny#2980 | 3381.2766441341996 | 141.76091
864 | Control#5493 | 3379.8461457211047 | 127.32652
865 | Magnum#3879 | 3379.773207869192 | 137.67175
866 | Hallo#9742 | 3377.4190983671037 | 128.2035
867 | Kyng#5519 | 3376.666209266537 | 176.69865
868 | CM#4565 | 3376.3831447532607 | 125.30431
869 | Ulcha#1047 | 3375.7659633815733 | 162.75923
870 | seonix#6343 | 3375.571377698223 | 126.23121
871 | iKustom#8986 | 3372.488623939644 | 139.55968
872 | Smile#2755 | 3372.0238691087657 | 211.26389
873 | auceps#7315 | 3371.340481559576 | 140.26102
874 | Turbo#2355 | 3371.244732795634 | 215.5889
875 | HiChoc0#0635 | 3370.677961217322 | 161.14496
876 | Novled_#4569 | 3370.45342976716 | 135.02647
877 | AssassinHW#9556 | 3369.3496127312537 | 127.84874
878 | Vuk#2841 | 3369.0216863209766 | 147.00757
879 | Reprisal#3612 | 3367.7036441590603 | 178.87202
880 | Adin#2365 | 3367.2972982270157 | 181.03746
881 | MOARStuff#7735 | 3365.576775246204 | 134.33565
